this morning,35
any information,35
no record,35
the rate,35
a bank account,34
my opinion,34
the right,34
my file,34
a company,34
this amount,34
my mom,34
the time i,34
the statement,34
my concerns,34
this i,34
my question,34
your time,34
a dispute,33
another letter,33
the loan modification,33
this property,33
a sale date,33
denial letter,33
my sister,33
the court,33
our credit,32
a banker,32
several occasions,32
a job,32
my parents,32
the complaint,32
the foreclosure,32
all payments,31
my issue,31
that point,31
this house,31
the loans,31
the system,31
this card,31
this person,31
an investigation,31
the agreement,31
the point,31
the document,31
enough money,31
this home,31
a scam,31
direct deposit,30
principal balance,30
a person,30
same thing,30
the hold,30
the course,30
the credit bureaus,30
my bank account,30
my bills,30
this case,30
their customers,30
the buyer,30
the appraiser,30
the deed,29
the state,29
second time,29
the opportunity,29
all documentation,29
my understanding,29
my savings,29
the title,29
a deed,29
a line,29
no money,29
xx/xx/xxxx payment,29
this payment,29
the deposit,29
a violation,28
my paperwork,28
an issue,28
the fraud,28
no problem,28
a case,28
the truth,28
last month,28
our money,28
a foreclosure,28
my debit card,28
the response,28
the email,28
an attempt,28
good faith,28
my loans,27
last payment,27
my debt,27
this problem,27
the form,27
my bill,27
the trustee,27
an explanation,27
the merchant,27
the underwriter,27
my lender,27
these people,27
my knowledge,27
my agent,27
my interest rate,27
financial hardship,26
xxxx months,26
the conversation,26
due date,26
an error,26
a debt,26
the judge,26
no time,26
the seller,26
that i,26
the past,26
different people,26
last time,26
the note,26
a contract,26
the customer,26
any assistance,26
bottom line,26
my statement,26
no choice,26
my problem,26
a fee,25
the issues,25
the line,25
the lack,25
xxxx loans,25
the bank manager,25
a lie,25
first payment,25
the receipt,25
few years,25
several attempts,25
my concern,25
an agreement,25
my call,25
local wells,25
my brother,24
the mail,24
new account,24
any way,24
same time,24
a bill,24
these accounts,24
no help,24
my taxes,24
my lawyer,24
the address,24
the victim,24
xxxx time,24
my rights,24
false information,24
the irs,24
these charges,24
their response,23
a lien,23
full amount,23
this action,23
the program,23
my vehicle,23
the error,23
the purpose,23
her i,23
the foreclosure process,23
my calls,23
a hardship,23
a mortgage modification,23
a mortgage loan,22
my identity,22
this type,22
my dad,22
the taxes,22
these payments,22
the decision,22
this day,22
a savings account,22
an application,22
no sense,22
new card,22
the bill,22
our attorney,22
formal complaint,22
a checking,22
a matter,22
xxxx accounts,22
the notice,22
the option,22
some time,22
these fees,22
an option,22
a car loan,22
our payment,22
a mortgage payment,22
the cost,22
the executive office,22
xxxx xxxx xxxx xxxx xxxx,22
many years,22
my statements,21
the month,21
several calls,21
real estate agent,21
the xxxx xxxx xxxx,21
the account number,21
full payment,21
this transaction,21
the bankruptcy,21
this check,21
the atm,20
a reason,20
only way,20
personal information,20
xxxx account,20
all the documents,20
a decision,20
available balance,20
every day,20
the business,20
the contract,20
the reason i,20
minimum payment,20
no explanation,20
the title company,20
the letters,20
the result,20
a form,20
a way,20
the estate,20
the value,20
this date,20
the help,20
the xx/xx/xxxx,20
personal loan,20
attached letter,20
the assignment,20
a change,20
the credit,20
the mistake,20
our case,20
a payment plan,20
this month,20
xxxx people,20
a charge,20
the above,19
a business,19
the police,19
a car,19
attached documents,19
xxxx years,19
this error,19
numerous occasions,19
a police report,19
that information,19
no matter,19
this way,19
entire process,19
our wells,19
any payments,19
my time,19
a bit,19
stop payment,19
outstanding balance,19
these funds,18
my surprise,18
the government,18
the details,18
additional information,18
my children,18
right thing,18
my insurance,18
my score,18
the dealership,18
a property,18
other banks,18
an employee,18
this charge,18
another payment,18
some help,18
the representative i,18
i work,18
an appeal,18
our accounts,18
the lawyer,18
my address,18
his friend xxxx,18
first mortgage,18
the homeowner,18
that account,18
her supervisor,18
a consumer,18
the representatives,18
my fault,18
the insurance,18
private student loan,17
my mortgage loan,17
the contractor,17
a time,17
automatic payments,17
the refund,17
a vehicle,17
the record,17
a review,17
a transaction,17
a program,17
my phone,17
any money,17
the income,17
a settlement,17
my bankruptcy,17
the appeal,17
a co-signer,17
these documents,17
these loans,17
the proof,17
my insurance company,17
a veteran,17
the woman,17
mean time,17
my client,17
the news,17
an auto loan,17
that money,16
reverse mortgage,16
the reasons,16
financial institution,16
following day,16
the negotiator,16
an extension,16
xxxx xxxx xxxx xxxx xxxx xxxx,16
i demand,16
their letter,16
our xxxx,16
numerous calls,16
the facts,16
the payoff,16
online account,16
the question,16
social security,16
the one,16
no answer,16
primary residence,16
any questions,16
this request,16
xxxx times,16
the rest,16
a buyer,16
the gentleman,16
the website,16
total amount,16
the fraud department,16
the credit bureau,16
my ex-husband,16
my hardship,16
my employer,16
this decision,16
no avail,16
your account,16
another complaint,16
an update,16
the bottom,16
the ability,16
financial situation,16
her manager,16
my home mortgage,16
that amount,16
a credit card account,16
xxxx loan,16
the amounts,16
other people,15
xxxx checks,15
my loan modification,15
the purchase,15
the middle,15
my questions,15
all the paperwork,15
some type,15
the attorney general,15
my hope,15
my property taxes,15
original loan,15
the president,15
the calls,15
our family,15
the dates,15
the lien,15
several days,15
big banks,15
the owner,15
another bank,15
my credit reports,15
an agent,15
the refinance,15
the man,15
the statute,15
my modification,15
the information i,15
the transactions,15
the customer service rep,15
my spouse,15
this conversation,15
the loan amount,15
the change,15
the insurance company,15
a history,15
the country,15
a xxxx veteran,15
the va,15
my attempts,15
that payment,15
my phone number,15
my attention,15
the employee,15
an interest,15
a list,15
the individual,15
loyal customer,15
our income,15
the dispute,15
no notice,14
my documentation,14
federal law,14
due diligence,14
a student loan,14
the investigation,14
their website,14
her name,14
the mortgage payment,14
any sense,14
a credit,14
senior citizen,14
the actions,14
my checking,14
the home preservation specialist,14
the law firm,14
the following,14
legal counsel,14
third party,14
the policy,14
all information,14
a situation,14
the results,14
a note,14
late charges,14
a bankruptcy,14
the modification process,14
this email,14
my escrow account,14
a forbearance,14
the closing date,14
next month,14
national bank,14
your home california,14
his supervisor,14
every payment,14
a document,14
monthly income,14
this fraud,14
this mortgage,14
a resolution,14
their error,14
long time,14
new loan,14
a report,14
my belief,14
the review,14
our mortgage payments,14
my documents,13
our credit report,13
their policy,13
now xxxx xxxx,13
first time i,13
a home mortgage,13
the report,13
a balance transfer,13
my records,13
a solution,13
i pay,13
a card,13
this program,13
the years,13
second complaint,13
no resolution,13
the processor,13
xxxx complaint,13
only option,13
the emails,13
the impression,13
only thought,13
corporate office,13
a foreclosure sale,13
a home equity loan,13
a rep,13
this reason,13
any documents,13
no interest,13
our client,13
a va loan,13
the service,13
this offer,13
a position,13
the items,13
these banks,13
their system,13
late xxxx,13
i bank,13
xxxx children,13
the year,13
the department,13
automatic payment,13
their mistake,13
a while,13
my checks,13
his manager,13
another person,13
the debt collector,13
xxxx days,13
other accounts,13
other words,13
my options,13
my requests,13
that date,13
my payroll check,13
many people,13
fha loan,13
previous complaint,13
any fees,12
no proof,12
my aunt,12
those documents,12
financial information,12
my signature,12
a cashier,12
the approval,12
bad faith,12
negative balance,12
a chapter xxxx,12
my credit card account,12
next week,12
their decision,12
new job,12
a realtor,12
this document,12
good faith estimate,12
a woman,12
their customer service,12
a phone number,12
the statements,12
all the information,12
a purchase,12
these companies,12
some point,12
an xxxx,12
my complaints,12
the history,12
a fraud claim,12
a wire transfer,12
extra payments,12
hard time,12
certified letter,12
first i,12
the xxxx i,12
legal department,12
a breach,12
my home loan,12
fraudulent activity,12
their actions,12
the realtor,12
our situation,12
the escrow account,12
my home preservation specialist,12
wells fargo,12
the runaround,12
last name,12
the numbers,12
my student loans,12
the fax,12
another account,12
second mortgage,12
a borrower,12
my ability,12
the customer service,12
the courts,12
additional time,12
my escrow,12
this week,12
whole process,12
online access,12
this kind,12
an increase,12
an overdraft fee,12
my student loan,12
the denial,12
social security number,11
requested documents,11
no point,11
my research,11
fixed income,11
a result i,11
these issues,11
our mortgage payment,11
the escrow,11
the monies,11
the contact,11
xxxx number,11
third time,11
my frustration,11
the wire,11
the locks,11
a denial,11
i dont,11
any payment,11
the paper work,11
my behalf,11
my mortgage servicer,11
extra money,11
those funds,11
our taxes,11
a chance,11
the papers,11
the vendor,11
no call,11
a customer service representative,11
this fee,11
these transactions,11
clear violation,11
the signature,11
united states,11
only thing,11
legal team,11
xxxx letters,11
my account number,11
a voicemail,11
fargo customer service,11
entire amount,11
the client,11
down payment,11
this claim,11
several weeks,11
my account i,11
any notice,11
a member,11
my appeal,11
a joke,11
your home,11
the creditor,11
my story,11
the deal,11
xxxx statement,11
few minutes,11
monthly mortgage payment,11
multiple occasions,11
my efforts,11
a lawsuit,11
new payment,11
the stress,11
my credit history,11
a divorce,11
my experience,11
the order,11
next step,11
the copy,11
sheriff sale,11
local bank,11
the months,11
the economy,11
the credit report,11
small business,11
the builder,11
the job,11
so wells fargo,11
my ex-wife,11
another appraisal,11
appraisal fee,11
friday xxxx xxxx,11
a man,11
all correspondence,11
a receipt,11
the notes,11
additional payments,11
either way,11
the principle,11
any notification,11
only reason,11
a period,10
his name,10
no information,10
my transactions,10
my pmi,10
my number,10
my credit rating,10
another company,10
last xxxx,10
some reason,10
a loss,10
both xxxx,10
that person,10
executive resolution specialist,10
same documents,10
my credit cards,10
personal line,10
the plan,10
xxxx form,10
the loss,10
this change,10
harp program,10
fraudulent transactions,10
the price,10
fargo home mortgage,10
the roof,10
my letter,10
my xxxx xxxx,10
my auto loan,10
the majority,10
good morning,10
the phone call,10
the world,10
an opportunity,10
numerous attempts,10
timely manner,10
this credit card,10
online banking,10
this xxxx,10
the assistance,10
all accounts,10
my computer,10
our phone number,10
the reporting,10
the city,10
electronic communication,10
double payment,10
legal action,10
your attention,10
unfair practice,10
the morning,10
the employees,10
financial protection bureau,10
the specialist,10
a foreclosure sale date,10
unapplied funds,10
xxxx weeks,10
several phone calls,10
their money,10
no intention,10
another lender,10
the outcome,10
correct information,10
rental property,10
the cfbp,10
another xxxx,10
big bank,10
private loans,10
my cell phone,10
our complaint,10
current balance,10
the message,10
a business account,10
their records,10
a point,10
this modification,10
different departments,10
private loan,10
other bank,10
the agents,10
required documents,10
my finances,10
early xxxx,10
a pattern,10
that point i,10
partial payments,10
a service,10
your consideration,10
the letter i,10
the principal,10
the latter,10
the forms,10
promissory note,10
my partner,10
several messages,10
the trial payments,10
the buyers,9
next morning,9
negative reporting,9
my point,9
the nature,9
the hospital,9
the judgment,9
your organization,9
the loan process,9
an accounting,9
the copies,9
general application,9
executive office,9
an example,9
any kind,9
both accounts,9
an individual,9
an effort,9
this incident,9
the possibility,9
a series,9
same person,9
my credit limit,9
the requests,9
the increase,9
the apartment,9
all the money,9
the broker,9
fraudulent account,9
a nightmare,9
these calls,9
the phone number,9
my payment history,9
my loan modification application,9
insufficient funds,9
my debts,9
the info,9
straight answer,9
the school,9
the reps,9
i heard,9
an amount,9
the remainder,9
the mortgage consultant,9
the source,9
dear cfpb,9
my rate,9
a plan,9
this option,9
your agency,9
an escrow account,9
the ones,9
these letters,9
monthly mortgage,9
due amount,9
new accounts,9
retaliatory action,9
the errors,9
the place,9
this service,9
xx/xx/xxxx xxxx,9
this file,9
many complaints,9
xxxx xxxx xxxx i,9
first foreclosure,9
the market,9
the clerk,9
single mom,9
my receipt,9
the purchases,9
another call,9
xxxx pages,9
all parties,9
a cfpb complaint,9
any documentation,9
xxxx transaction,9
many calls,9
the overdraft,9
sufficient income,9
the guidelines,9
no effort,9
a family,9
their lack,9
no knowledge,9
another issue,9
the credit agencies,9
multiple calls,9
fair debt collection practices act,9
the recipient,9
real estate settlement procedures,9
xxxx minutes,9
every year,9
a lender,9
a right,9
federal loans,9
the bankers,9
my permission,9
the problems,9
a home equity line,9
my cosigner,9
this number,9
the checking account,9
this statement,9
the heirs,9
this department,9
the xxxx xxxx xxxx xxxx,9
your letter,9
this correspondence,9
financial institutions,9
my emails,9
our file,9
my place,9
new complaint,9
a home loan,9
a payment history,9
the package,9
dual tracking,9
this form,9
inaccurate information,9
full name,9
escrow shortage,9
the operator,9
no need,9
my cousin,9
no clue,9
the work,8
the validity,8
my interest,8
these checks,8
our father,8
different representatives,8
our attorney ad litem,8
financial advisor,8
my wife xxxx,8
this notice,8
unfair practices,8
a fax,8
the savings,8
next payment,8
a vehicle loan,8
the attorney ad litem,8
xxxx credit score,8
my right,8
a notification,8
no communication,8
their practices,8
xxxx letter,8
a question,8
only xxxx,8
my banker,8
our request,8
different wells,8
my paycheck,8
sufficient funds,8
the damage,8
the rules,8
new appraisal,8
fair credit reporting act,8
all kinds,8
the instructions,8
the customers,8
my company,8
final payment,8
mean time i,8
new mortgage,8
my health,8
fraudulent charges,8
a motion,8
the incident,8
the attorneys,8
temporary credit,8
the pmi,8
a foreclosure date,8
a conversation,8
the tenant,8
last statement,8
a deadline,8
the future,8
i wish,8
full payments,8
this policy,8
all xxxx,8
my granddaughter,8
my email,8
their attorney,8
past month,8
the paper,8
a repayment plan,8
xxxx i,8
my intention,8
their representatives,8
the term,8
xxxx credit report,8
new home,8
those fees,8
many attempts,8
numerous complaints,8
the owners,8
the machine,8
no funds,8
the property taxes,8
single parent,8
a debt collector,8
no documentation,8
my friend,8
a payoff,8
my letters,8
a packet,8
the trust,8
your office,8
a lady,8
the event,8
our finances,8
the computer,8
typed response please,8
the cosigner,8
my business account,8
a loan mod,8
the re-entry team,8
every week,8
my account balance,8
our bank,8
current mortgage,8
monthly statements,8
that loan,8
the ftc,8
second payment,8
all this time,8
my mind,8
that card,8
a bait,8
short sale process,8
different times,8
all day,8
my contact,8
a deferment,8
no mention,8
the essence,8
our funds,8
the guy,8
the questions,8
a fraud,8
the sheriff,8
a bunch,8
only time,8
next day i,8
the understanding,8
several emails,8
an atm,8
all paperwork,8
my history,8
this opportunity,8
its customers,8
the foreclosure sale,8
a part,8
the mortgage payments,8
a reply,8
the difference,8
federal government,8
my savings account,8
every month i,8
a student,8
my goal,8
all the time,8
short sale approval,8
a recording,8
i feel,8
the co-signer,8
new address,8
the type,8
medical bills,8
original complaint,8
an apology,8
additional documents,8
this lender,8
xxxx person,8
first complaint,8
their feet,8
the claims department,8
the names,8
the use,8
the auction,8
the loan i,8
every request,8
my info,8
the blue,8
a dillard,8
monthly mortgage payments,8
no options,8
direct violation,8
another example,8
no check,7
the lawyers,7
their executive office,7
her estate,7
my mortgage lender,7
that transaction,7
the money i,7
xxxx report,7
the communication,7
the cd,7
some assistance,7
that moment,7
the xxxx branch,7
only way i,7
the release,7
certified mail,7
xxxx xxxx xxxx xxxx xxxx xxxx xxxx,7
the xxxx xxxx payment,7
this deposit,7
several people,7
the xxxx mortgage,7
a judgment,7
the assistant manager,7
this call,7
a rule,7
your response,7
the behavior,7
this man,7
xxxx occasions,7
big deal,7
the delay,7
all the way,7
the occ,7
primary home,7
the arrears,7
foreclosure sale,7
no way i,7
my part,7
only person,7
the story,7
the pick,7
these types,7
secured card,7
both times,7
the scam,7
other day,7
following information,7
numerous requests,7
our mortgage company,7
new application,7
the payment history,7
numerous phone calls,7
our savings,7
no access,7
my nephew,7
xxxx balance,7
full investigation,7
monthly fee,7
household income,7
any explanation,7
an authorization,7
the consumer finance protection bureau,7
my report,7
my account online,7
the xxxx loan,7
a voice message,7
the conclusion,7
monday xxxx xxxx,7
our paperwork,7
the payoff amount,7
only reason i,7
my ex,7
the bank i,7
this requirement,7
principal reduction,7
my deposit,7
foreclosure proceedings,7
the fcra,7
the site,7
other hand,7
my fianc,7
my tax returns,7
this right,7
xxxx bank account,7
so many times,7
the bank representative,7
a law firm,7
no control,7
the period,7
several complaints,7
a debit card,7
fargo several times,7
a transfer,7
xxxx items,7
the receipts,7
the requirements,7
my consent,7
my attempt,7
several issues,7
their investigation,7
xxxx day,7
good standing,7
a minimum,7
xxxx request,7
their accounts,7
the problem i,7
my responsibility,7
same time i,7
social security xxxx,7
the csr,7
original amount,7
our lawyer,7
monthly statement,7
no contact,7
this agreement,7
a friend,7
any statements,7
further investigation,7
an e-mail,7
different stories,7
no luck,7
my equity,7
the back,7
required documentation,7
any problems,7
their explanation,7
several wells,7
their homes,7
a variety,7
denial letters,7
fixed rate,7
fair lending practice,7
the cashier,7
our credit score,7
few months i,7
no letter,7
other issues,7
the mortgagors,7
my response,7
no option,7
their reason,7
regular payments,7
mobile home,7
full disclosure,7
our application,7
the burden,7
his xxxx,7
new checking account,7
this experience,7
my servicer,7
the product,7
any interest,7
my rent,7
the practice,7
a account,7
my way,7
my online account,7
another wells,7
my loan number,7
this application,7
the processing,7
my principal,7
an inquiry,7
legal fees,7
the trial period,7
xxxx bank,7
the hoa,7
due balance,7
perfect payment history,7
same paperwork,7
any options,7
my age,7
whole situation,7
the explanation,7
my approval,7
an affidavit,7
the pay,7
the meantime i,7
the well,7
this message,7
the ceo,7
direct deposits,7
the telephone,7
the services,7
this happen,7
this representative,7
i ask,7
legal representation,7
misleading representations,7
the benefit,7
another representative,7
the loan number,7
deceptive practice,7
necessary information,7
this fact,7
a record,7
my account numbers,7
real estate,7
our conversation,7
the list,7
single payment,7
my bank wells,6
i get,6
the shortage,6
a xxxx xxxx,6
my obligation,6
a credit score,6
the ball,6
the loan mod,6
too much money,6
good customer,6
the dealer,6
total payment,6
new specialist,6
typed response,6
the complaints,6
promotional balance,6
my mortgage account,6
xxxx mortgages,6
old account,6
xxxx points,6
an alert,6
some money,6
missed payment,6
my paper work,6
incorrect information,6
the inconvenience,6
my bank accounts,6
financial aid,6
my inquiry,6
new credit card,6
the evidence,6
same branch,6
xxxx hours,6
this documentation,6
safe deposit box,6
the settlement,6
an assignment,6
any recourse,6
principal payments,6
new offer,6
my charges,6
representative xxxx xxxx,6
the life,6
a cd,6
whole thing,6
timely payments,6
original loan amount,6
this appraisal,6
xxxx issue,6
the link,6
their mistakes,6
a servicer,6
last year i,6
the room,6
the area,6
large amount,6
my lender wells,6
another job,6
the item,6
these reasons,6
full time job,6
the options,6
no issues,6
wachovia bank,6
xxxx company,6
the project,6
the lies,6
my credit card company,6
social security benefits,6
that way,6
much money,6
full balance,6
fraudulent charge,6
legal actions,6
no attempt,6
a date,6
an address,6
these actions,6
any funds,6
an appointment,6
last time i,6
the home equity line,6
other options,6
their office,6
that bank,6
a teller,6
the start,6
mobile deposit,6
monthly amount,6
late notice,6
an inspection,6
small amount,6
your concerns,6
this vehicle,6
no notification,6
the customer service representative,6
the amount i,6
dear consumer,6
the internet,6
the confusion,6
private student loans,6
xxxx application,6
their home,6
the answer,6
every document,6
their answer,6
my title,6
second loan,6
local branch manager,6
my insurance agent,6
this behavior,6
my inability,6
a withdrawal,6
my loan officer,6
the rule,6
our home mortgage,6
those accounts,6
fargo xxxx,6
another branch,6
a law,6
original loan documents,6
my credit file,6
the process i,6
these facts,6
another check,6
these items,6
my dispute,6
appraisal report,6
no recourse,6
the balance transfer,6
detailed information,6
my branch,6
both banks,6
a client,6
several payments,6
the associate,6
same amount,6
a judgement,6
last minute,6
both attorneys,6
my retirement,6
financial difficulties,6
first statement,6
each year,6
the parties,6
her son,6
xxxx credit card,6
all copies,6
no right,6
our appeal,6
the executor,6
the lawsuit,6
other charges,6
this deal,6
multiple accounts,6
a system,6
perfect credit,6
same information,6
personal account,6
your customer,6
45-60 days,6
any correspondence,6
the payment i,6
the power,6
personal representative,6
an executive,6
regular payment,6
xxxx messages,6
my scores,6
the sellers,6
other customers,6
ex husband,6
all wells,6
a look,6
a wells fargo account,6
the collections department,6
my contract,6
the wells fargo,6
my online banking,6
xxxx check,6
both loans,6
current investor,6
this woman,6
another card,6
that letter,6
further information,6
this rate,6
several accounts,6
my principle,6
the xxxx number,6
my boss,6
substantial amount,6
the notices,6
a pay,6
the loss mitigation department,6
a rate,6
all the requirements,6
legal right,6
another loan,6
the cash,6
common sense,6
a credit report,6
a postponement,6
our loan modification,6
an overdraft,6
a bank error,6
original documents,6
my bank statements,6
all xxxx credit bureaus,6
an online account,6
pick-a-payment loan,6
new bank account,6
initial payment,6
my representative,6
a trustee,6
a policy,6
the mod,6
this country,6
the house i,6
a shortage,6
the box,6
principal payment,6
joint account,6
the email i,6
rental income,6
a screen shot,6
another offer,6
that call,6
my authorization,6
new information,6
foreclosure action,6
xxxx charge,6
late charge,6
our calls,6
all the while,6
the insurer,6
their xxxx,6
no answers,6
a closing date,6
no records,6
our business,6
few times,6
a gentleman,6
a picture,6
this year i,6
the changes,6
a practice,6
their end,6
my deposits,6
a package,6
a summons,6
this inquiry,6
a judge,6
the account i,6
xxxx time i,6
the call i,6
fake accounts,6
a modification package,6
whole time,6
a condition,6
this out,6
your company,6
a confirmation,6
the payment amount,6
wet ink signature,6
this cost,6
a confirmation number,6
the fha,6
following week,6
the inspection,6
the envelope,6
the forbearance,6
first appraisal,6
an obligation,6
a state,6
attachment xxxx,6
every effort,6
your website,6
several disputes,6
xxxx please,5
the return,5
this event,5
this act,5
original creditor,5
a savings,5
first xxxx,5
some months,5
your request,5
the collector,5
all records,5
the motion,5
no responsibility,5
original payment,5
the store manager,5
an invoice,5
only information,5
my tenants,5
principal amount,5
the fdcpa,5
my telephone number,5
another notice,5
a truck,5
senior vice president,5
no evidence,5
all the issue,5
hardship letter,5
a class action lawsuit,5
a discussion,5
this balance,5
many others,5
the furniture,5
partial payment,5
this system,5
another home,5
federal court,5
no reply,5
the mortgages,5
any time,5
the issuer,5
difficult time,5
different answers,5
my car payment,5
that check,5
additional charges,5
a fraud alert,5
my school,5
only thing i,5
an excuse,5
both xxxx xxxx,5
my return,5
main reason,5
federal xxxx xxxx,5
this scam,5
the fall,5
other consumers,5
ten days,5
the correction,5
same date,5
a cash advance,5
another mortgage company,5
this off,5
her credit,5
my credit bureau report,5
my state,5
no action,5
the harp loan,5
an accident,5
the bank teller,5
no refund,5
own money,5
my advisor,5
no place,5
attached documentation,5
first contact,5
my home i,5
the assumption,5
these complaints,5
contact information,5
my area,5
my tenant,5
other document,5
a home preservation specialist,5
the executrix,5
xxxx things,5
an appraiser,5
the attention,5
a mod,5
the criteria,5
online statement,5
the hearing,5
that house,5
the court order,5
his bank,5
xxxx degree,5
initial request,5
your money,5
a foreclosure notice,5
the direction,5
the discrepancy,5
a court order,5
this item,5
next time i,5
my qwr,5
real estate market,5
additional funds,5
this procedure,5
the deadline,5
the end result,5
an act,5
full refund,5
deceptive practices,5
fargo home equity,5
the i,5
the checking,5
missed payments,5
the tactics,5
the loan preservation specialist,5
fraudulent check,5
their refusal,5
an associate,5
fargo mortgage company,5
an arrangement,5
certified letters,5
a row,5
xxxx banks,5
their requirements,5
my purchases,5
the end i,5
correct address,5
the invoice,5
a loan i,5
no indication,5
xxxx xx/xx/xxxx,5
any case,5
the benefits,5
an advertisement,5
all banks,5
any programs,5
all charges,5
my offer,5
long story,5
our escrow account,5
the expenses,5
my end,5
the correspondence,5
all those issues,5
our lender,5
my hands,5
the detective,5
the customer rep,5
another statement,5
any form,5
your bank,5
a condo,5
this week i,5
willing work,5
additional money,5
dear sir,5
xxxx pieces,5
a clause,5
the rates,5
xxxx transactions,5
both companies,5
local office,5
last letter,5
all the info,5
that branch,5
other disputes,5
every company,5
the meeting,5
the customer service person,5
our names,5
the top,5
false statements,5
the authority,5
last month i,5
next i,5
my co-signer,5
the chapter xxxx,5
this info,5
atm charge,5
xxxx job,5
this paperwork,5
xxxx mortgage payment,5
my mistake,5
the payoff statement,5
every person,5
this phone call,5
my transaction,5
first thing,5
the customer service number,5
the mortgage lender,5
our realtor,5
other times,5
the talc,5
a default,5
the wire transfer,5
the contact information,5
an account i,5
fraudulent activities,5
necessary documentation,5
the debit card,5
different agent,5
every right,5
automatic withdrawals,5
the opening,5
first week,5
new policy,5
their representative,5
a pick,5
the week,5
their lawyer,5
that process,5
my wallet,5
many phone calls,5
the modification agreement,5
a collection letter,5
own contract condition,5
no income,5
our mortgage loan,5
the mercy,5
my face,5
any type,5
the county,5
a mortgage account,5
next mediation,5
other xxxx,5
this back,5
predatory lending,5
the tow man,5
same bank,5
my fees,5
dear xxxx,5
current situation,5
our closing date,5
the loan payment,5
the resolution,5
adjustable rate mortgage,5
original account,5
my loan payments,5
primary account,5
the loan application,5
the intention,5
the run-around,5
an interest rate,5
electronic payment,5
our documents,5
his accounts,5
their part,5
that xxxx,5
a waiver,5
my work,5
unauthorized charge,5
additional fees,5
other way,5
new review,5
any progress,5
social security check,5
a computer,5
my issues,5
the mortgage loan,5
this acct,5
a cosigner,5
please assist,5
recorded line,5
online application,5
this institution,5
the equity,5
a run,5
the wife,5
my desire,5
our property,5
online payment,5
a consumer i,5
other bills,5
this lack,5
