the bankruptcy,79
the principal,79
a violation,78
the loan officer,78
the people,78
financial hardship,77
an explanation,77
primary residence,77
the buyer,77
a line,77
good faith,77
xxxx loans,76
late charges,76
their system,76
a charge,76
reverse mortgage,75
this problem,75
full amount,75
my permission,75
personal information,74
same time,74
denial letter,74
my mom,74
the truth,74
this month,74
good standing,73
negative balance,72
any way,72
the time i,72
another bank,72
a case,72
that i,72
my interest rate,72
all documents,71
third party,71
the credit,71
the merchant,70
my escrow account,70
every time i,70
my credit reports,70
the judge,70
this payment,70
my loans,69
my brother,69
this house,69
my checking,69
my bills,69
my taxes,69
my concerns,69
the back,69
the homeowner,69
that amount,69
a way,69
a consumer,69
financial institution,68
my vehicle,68
the owner,68
my consent,68
the year,68
many years,68
local wells,68
my statements,67
my identity,67
the president,67
xxxx year,67
the rest,67
my rights,67
the decision,67
no money,67
this point i,66
any money,66
new card,66
our money,66
xxxx accounts,66
personal banker,66
the cost,66
a resolution,66
xxxx days,66
this morning,66
a job,66
the appraiser,66
any payments,65
the error,65
the denial,65
my paperwork,64
united states,64
the trustee,64
down payment,64
the bill,64
false information,64
this transaction,64
this card,64
the issues,64
all payments,63
a reason,63
their response,63
the taxes,63
your assistance,63
a dispute,63
no problem,63
the government,63
our payment,63
some time,63
their error,63
my realtor,63
my signature,62
xxxx xxxx i,62
no explanation,62
the escrow,62
my lender,62
an investigation,62
the xx/xx/xxxx,62
my modification,62
xx/xx/xxxx payment,62
the notice,62
the business,62
outstanding balance,62
a bank account,61
first place,61
few weeks,61
the foreclosure process,61
my children,61
the one,61
a review,61
a contract,61
my ability,61
every day,60
the fraud,60
our family,60
my bill,60
the lien,60
total amount,60
a change,60
monthly income,60
the dates,60
my statement,60
his name,59
a lien,59
no help,59
the credit bureau,59
this home,59
xxxx xxxx xxxx xxxx xxxx,59
the purchase,58
the conversation,58
insufficient funds,58
this day,58
a savings account,58
a property,58
the income,58
the market,58
the xxxx xxxx xxxx,58
financial situation,58
these accounts,58
the insurance company,58
the insurance,58
last payment,57
the lady,57
this type,57
a credit,57
their mistake,57
the future,57
my issue,57
second time,57
the title company,57
my lawyer,57
the courts,57
my question,57
my questions,56
last month,56
the purpose,56
the ability,56
this way,56
stop payment,56
a scam,56
my documents,55
the lack,55
an application,55
the course,55
these loans,55
our accounts,55
my time,55
the payoff,55
no interest,55
the difference,55
a mortgage payment,55
my escrow,55
first payment,55
second mortgage,54
that money,54
a lie,54
xxxx times,54
the refinance,54
a settlement,54
sheriff sale,54
full payment,54
a hardship,54
each time i,54
the review,54
my fault,54
social security number,53
financial information,53
a form,53
last name,53
the escrow account,53
the transactions,53
this check,53
several occasions,53
the result,53
my mortgage loan,52
an effort,52
automatic payments,52
additional information,52
no resolution,52
another letter,52
this person,52
my deposit,52
the trust,52
my address,52
the proof,52
this practice,52
xxxx checks,51
the middle,51
a mortgage loan,51
a time,51
my insurance,51
an amount,51
my score,51
a bill,51
the email,51
the help,51
my employer,51
the option,51
the mistake,51
an agreement,51
my loan modification,50
that point,50
the report,50
the following,50
next month,50
this time i,50
our attorney,50
the response,50
xxxx time,50
my insurance company,50
the change,50
no choice,50
a car,49
the investigation,49
the refund,49
a half,49
the meantime,49
a note,49
legal action,49
my dad,49
our case,49
legal department,49
xxxx balance,48
new home,48
my understanding,48
no sense,48
the requirements,48
the department,48
the victim,48
monthly mortgage payment,48
this i,48
an option,48
the executive office,48
that time i,48
their end,48
our income,48
only way,47
my mortgage account,47
any kind,47
fargo home mortgage,47
that information,47
my authorization,47
my phone,47
a co-signer,47
this date,47
these people,47
the order,47
these fees,47
new loan,47
available balance,46
their website,46
the contractor,46
early xxxx,46
these payments,46
the letters,46
federal law,46
the client,46
the service,46
late xxxx,46
long time,46
the country,46
these charges,46
an overdraft fee,46
a period,45
xxxx points,45
an extension,45
this mortgage,45
the years,45
their home,45
an escrow account,45
the website,45
a matter,45
wells fargo,45
the account number,45
their homes,45
a document,45
xxxx children,45
the va,45
my agent,45
her name,44
the police,44
the above,44
the facts,44
a purchase,44
online account,44
unapplied funds,44
fraudulent activity,44
same information,44
my ex-husband,44
new payment,44
personal loan,44
the debt collector,44
the principle,44
my problem,44
these funds,43
following day,43
my appeal,43
the life,43
my opinion,43
an xxxx,43
no matter,43
original loan,43
his account,43
due amount,43
the closing date,43
different people,43
the receipt,43
real estate agent,43
first mortgage,43
an update,43
federal government,43
any assistance,43
a business,42
our request,42
the creditor,42
a chance,42
another account,42
the assignment,42
the loan amount,42
wachovia bank,42
this error,42
our situation,42
this week,42
a payment plan,42
that date,42
this action,42
the details,41
the approval,41
online access,41
the mortgage payment,41
the pmi,41
the bank manager,41
my report,41
other banks,41
formal complaint,41
all documentation,41
last time,41
the fraud department,41
their part,41
our property,41
the bottom,41
a part,41
the checking account,41
a mortgage modification,41
the reasons,41
any time,40
several days,40
due diligence,40
some reason,40
a loss,40
an employee,40
the city,40
my credit rating,40
xxxx weeks,40
the deal,40
her i,40
same documents,40
legal fees,40
that payment,40
an interest,40
my requests,40
xxxx people,40
the news,40
the rules,39
the calls,39
no answer,39
another payment,39
a forbearance,39
our wells,39
the morning,39
a home equity loan,39
a lawsuit,39
the numbers,39
my concern,39
automatic payment,39
local bank,39
the woman,39
my options,39
a list,39
the dispute,39
numerous occasions,38
some type,38
a card,38
monthly statement,38
no time,38
all the documents,38
our credit report,38
right thing,38
the cash,38
the appeal,38
my client,38
a buyer,38
the hospital,37
incorrect information,37
the monies,37
those funds,37
all the information,37
the credit agencies,37
several weeks,37
each year,37
a rep,37
their bank,37
a borrower,37
an overdraft,37
joint account,37
superior court,37
a police report,37
additional documents,37
fha loan,37
the representatives,37
requested documents,36
next payment,36
my credit card account,36
the loss,36
fair credit reporting act,36
the roof,36
the dealership,36
a bankruptcy,36
another company,36
national bank,36
other bank,36
another lender,36
the mortgage payments,36
your time,36
xxxx loan,36
the credit report,36
the amounts,36
our mortgage payments,36
their decision,35
the negotiator,35
extra money,35
a repayment plan,35
a solution,35
the reason i,35
their money,35
my account number,35
the amount i,35
this xxxx,35
a voicemail,35
this charge,35
my bankruptcy,35
same amount,35
fargo xxxx,35
short sale process,35
a position,35
several attempts,35
no knowledge,35
rental income,35
my home mortgage,35
late charge,35
an increase,35
my cell phone,35
other people,34
any fees,34
their policy,34
a judgment,34
the part,34
a debt collector,34
the increase,34
the start,34
some help,34
new accounts,34
the basis,34
my home loan,34
these documents,34
monthly statements,34
an appeal,34
my credit history,34
the guidelines,34
this request,34
any interest,34
my student loans,34
the employee,34
promissory note,34
the limit,34
the wire,33
the settlement,33
a checking,33
my records,33
the record,33
this program,33
the policy,33
the law firm,33
the event,33
this file,33
the man,33
a car loan,33
fixed rate,33
every payment,33
a bit,33
a while,33
federal loans,33
his manager,33
a credit card account,33
a home equity line,33
my ex-wife,33
the package,33
private student loan,32
no information,32
next week,32
certified mail,32
own money,32
my acct,32
my property taxes,32
an opportunity,32
much money,32
a program,32
only option,32
the machine,32
your home,32
any type,32
entire amount,32
the modification process,32
an interest rate,32
a rate,32
additional fees,32
the foreclosure sale,32
her supervisor,32
the papers,32
the economy,32
my door,32
bottom line,32
the job,32
the forms,32
the notes,32
previous complaint,32
the judgment,31
financial institutions,31
our mortgage payment,31
my interest,31
the paper work,31
your agency,31
a phone number,31
a vehicle,31
any questions,31
monthly mortgage,31
an agent,31
any debt,31
their actions,31
personal account,31
any documents,31
missed payments,31
rental property,31
attached letter,31
both xxxx,31
their records,31
due balance,31
my phone number,31
my finances,31
the xxxx xxxx xxxx xxxx,31
your company,31
the actions,31
no need,31
the work,30
a cashier,30
the savings,30
the damage,30
all the way,30
the apartment,30
the customers,30
the price,30
bad faith,30
entire process,30
my part,30
the ones,30
any notice,30
my responsibility,30
the statute,30
the mortgage loan,30
the overdraft,30
our xxxx,30
the items,30
a divorce,30
our daughter,30
all parties,30
a shortage,30
my checks,30
a history,30
the plan,30
partial payments,30
inaccurate information,30
a student loan,29
last xxxx,29
xxxx number,29
a woman,29
the statements,29
the home preservation specialist,29
xxxx program,29
their letter,29
the world,29
a date,29
a loan mod,29
a situation,29
your bank,29
several calls,29
the remainder,29
principal reduction,29
my rate,29
my credit file,29
these transactions,29
the emails,29
the period,29
i pay,29
corporate office,29
the deadline,29
the county,29
i work,29
current mortgage,29
the information i,29
another wells,29
another xxxx,29
the equity,29
the impression,29
this modification,29
my servicer,29
the type,29
big banks,29
my letter,28
your organization,28
fixed income,28
past year,28
all the paperwork,28
harp program,28
the money i,28
the store,28
the story,28
monthly fee,28
a friend,28
the results,28
hard time,28
the answer,28
promotional balance,28
the reporting,28
false statements,28
same bank,28
no funds,28
other accounts,28
a foreclosure sale,28
no clue,28
the outcome,28
his supervisor,28
any documentation,28
additional interest,28
the lawyer,28
a cosigner,28
xxxx pages,28
their lack,28
a credit report,28
the months,28
an auto loan,28
the trial period,28
the problems,28
too much money,28
new mortgage,28
a home loan,28
no proof,27
old account,27
this document,27
sufficient funds,27
xxxx xxxx xxxx xxxx xxxx xxxx,27
the attorney general,27
xxxx miles,27
your request,27
their attorney,27
the term,27
this claim,27
this email,27
alleged debt,27
a payoff,27
its customers,27
my dispute,27
my home preservation specialist,27
personal checking account,27
her account,27
this application,27
the customer service,27
the laws,27
personal line,27
the box,27
another person,27
all the time,27
the judgement,27
this kind,27
the xxxx i,27
the forbearance,27
the fdcpa,26
my transactions,26
his job,26
your home california,26
a denial,26
my credit cards,26
any payment,26
i feel,26
good faith estimate,26
my possession,26
full time,26
my credit limit,26
the vendor,26
fraudulent charges,26
all xxxx,26
xxxx letters,26
the processor,26
the payoff amount,26
extra payments,26
xxxx transactions,26
those accounts,26
this decision,26
a law firm,26
the table,26
front door,26
a member,26
my business account,26
the re-entry team,26
the power,26
that loan,26
our client,26
the runaround,26
my hardship,26
attached documents,26
xxxx court,26
a receipt,26
both loans,26
our research,26
regular payments,26
this fraud,26
this conversation,26
our application,26
private loan,26
a heloc,26
conventional loan,26
principal payment,26
my student loan,26
the door,26
the builder,26
few times,26
a report,26
a man,26
dual tracking,26
my payroll check,26
the signature,26
negative information,26
original creditor,25
no notice,25
only thing,25
a nightmare,25
a reduction,25
their job,25
these issues,25
my right,25
new job,25
their fault,25
the co-signer,25
this section,25
a series,25
a balance transfer,25
fargo account,25
this fee,25
fraudulent account,25
wrong information,25
some kind,25
my loan modification application,25
xxxx i,25
private student loans,25
my title,25
a transfer,25
full balance,25
sure i,25
the question,25
the representative i,25
the payee,25
no payment,25
my complaints,25
the wells fargo,25
this offer,25
no mention,25
many months,25
a fraud,25
the customer service rep,25
different departments,25
her manager,25
same person,25
the recipient,25
the repairs,25
a lender,25
some sort,25
their employees,25
certified letter,25
the individual,25
the street,25
many people,25
additional payments,25
my surprise,24
monthly amount,24
the loan process,24
my number,24
a va loan,24
the item,24
the delay,24
i demand,24
my auto loan,24
a motion,24
some point,24
the phone call,24
a realtor,24
the grace period,24
their office,24
third time,24
additional charges,24
this credit card,24
original note,24
no fees,24
their investigation,24
my account i,24
correct information,24
the cashier,24
the history,24
my spouse,24
no right,24
a veteran,24
executive office,24
every year,24
appraised value,24
a wells fargo,24
extra payment,24
medical bills,24
our file,24
another modification,24
their feet,24
the owners,24
any notification,24
the buyers,23
my documentation,23
the dealer,23
your loan,23
first time i,23
xxxx form,23
this change,23
those documents,23
the area,23
large amount,23
my lender wells,23
my health,23
no access,23
active foreclosure,23
double payment,23
all information,23
a wire transfer,23
the internet,23
enough income,23
the wire transfer,23
the parties,23
a minimum,23
your office,23
a cash advance,23
a lady,23
the week,23
original amount,23
affordable payment,23
the ftc,23
the validity,23
xxxx transaction,23
the stress,23
the fax,23
these banks,23
other bills,23
the questions,23
a business account,23
entire time,23
an atm,23
the beneficiary,23
my inquiry,23
any reason,23
required documents,23
a right,23
my savings account,23
her home,23
my attention,23
our business,23
closed account,23
the benefit,23
loyal customer,23
the envelope,23
a court order,22
the gentleman,22
daily basis,22
the nature,22
my pmi,22
xxxx letter,22
this incident,22
the possibility,22
fraudulent transactions,22
the occ,22
a servicer,22
all the money,22
my record,22
foreclosure sale,22
their mistakes,22
my payment history,22
xxxx complaint,22
that way,22
a fraud claim,22
other options,22
the assistance,22
a chapter xxxx,22
their representatives,22
the collection,22
our names,22
the xxxx branch,22
no control,22
a debit card,22
the errors,22
the locks,22
any response,22
the payment i,22
the acct,22
the minimum,22
the loan modification process,22
my partner,22
legal right,22
another complaint,22
the copy,22
the credit card account,22
additional time,22
annual fee,22
a client,22
a balloon payment,22
whole process,22
my attempts,22
appraisal fee,22
another representative,22
monthly mortgage payments,22
our conversation,22
the mortgage account,22
my account information,22
the cd,21
a notification,21
mean time,21
an accident,21
a home mortgage,21
new appraisal,21
nsf fee,21
his bank,21
these companies,21
deceptive practices,21
numerous calls,21
a row,21
our savings,21
the info,21
that branch,21
minimum amount,21
the debit card,21
my friend,21
a fax,21
the place,21
their accounts,21
our finances,21
social security xxxx,21
common pleas,21
my account balance,21
the loan application,21
original lender,21
few minutes,21
both parties,21
second payment,21
my work,21
no success,21
my husbands,21
my experience,21
my favor,21
a point,21
new checking account,21
this country,21
an affidavit,21
our bills,21
direct deposits,21
their payments,21
the use,21
the loan i,21
this form,21
correct amount,21
all the while,21
a confirmation number,21
the fha,21
real estate,21
the list,21
single payment,21
these checks,20
my aunt,20
all fees,20
partial payment,20
xxxx mortgages,20
no communication,20
current payment,20
new credit card,20
the evidence,20
any sense,20
an example,20
current balance,20
our taxes,20
this agreement,20
their company,20
my hope,20
the hamp,20
my point,20
good credit,20
my deed,20
legal counsel,20
my email,20
federal trade commission,20
their account,20
the purchases,20
bad credit,20
wrong address,20
this service,20
the computer,20
other xxxx,20
the clerk,20
the realtor,20
new jersey,20
due process,20
another state,20
the front,20
recorded line,20
the recording,20
our funds,20
a family,20
gross income,20
whole time,20
overdraft fee,20
the understanding,20
the delinquency,20
new modification,20
executive resolution specialist,20
our loan modification,20
my rent,20
original documents,20
my approval,20
the total,20
your mortgage,20
this statement,20
the executive offices,20
other things,20
original complaint,20
my emails,20
the ceo,20
my place,20
next business day,20
so wells fargo,20
private loans,20
any proof,20
my deposits,20
all correspondence,20
my info,20
the action,20
any explanation,20
my paycheck,20
no options,20
the inspection,20
a portion,20
next morning,19
the shortage,19
financial advisor,19
the release,19
some money,19
federal court,19
the overdraft fee,19
an individual,19
no action,19
monthly basis,19
my home i,19
their customer service,19
my company,19
the broker,19
final payment,19
the phone number,19
the scam,19
other day,19
the majority,19
new application,19
the application process,19
the invoice,19
an appointment,19
mobile deposit,19
xxxx %,19
national mortgage settlement,19
all accounts,19
this question,19
the fcra,19
my residence,19
no documentation,19
the employees,19
direct violation,19
our lawyer,19
no contact,19
no intention,19
current situation,19
multiple occasions,19
a creditor,19
those payments,19
different times,19
other customers,19
the loan documents,19
additional documentation,19
i bank,19
his xxxx,19
fair debt collection practices act,19
the weekend,19
the product,19
their customer,19
much i,19
small business,19
all the documentation,19
the pay,19
the agency,19
other words,19
new address,19
my purchases,19
the services,19
the claims department,19
xxxx report,19
several messages,19
the trial payments,19
the intent,18
the docs,18
our father,18
any sort,18
total payment,18
no sale date,18
the contact,18
escrow payment,18
only person,18
the rent,18
the correspondence,18
this call,18
i dont,18
the neighborhood,18
the xxxx account,18
no call,18
the criteria,18
the inquiry,18
the chance,18
both accounts,18
positive balance,18
their attorneys,18
clear violation,18
the incident,18
a sale,18
my story,18
my debts,18
my account online,18
the xxxx loan,18
the paper,18
my kids,18
legal status,18
the credit reporting agencies,18
the homeowners,18
xxxx credit report,18
my computer,18
the trial,18
friday xxxx xxxx,18
our credit reports,18
a judgement,18
fair market value,18
north carolina,18
a joke,18
a breach,18
any correspondence,18
our bank,18
a liar,18
the withdrawal,18
that card,18
his home,18
his friend xxxx,18
their clients,18
the message,18
a deferment,18
financial services,18
a bunch,18
my principle,18
a pay,18
another loan,18
our interest rate,18
my online banking,18
a bank error,18
my bank statements,18
all xxxx credit bureaus,18
only one,18
the agents,18
the processing,18
a policy,18
an approval,18
the bankers,18
new information,18
no problems,18
a xxxx veteran,18
our calls,18
atm card,18
the card holder,18
the need,18
another appraisal,18
legal representation,18
the changes,18
a judge,18
the account i,18
fake accounts,18
online banking,18
my cousin,18
other information,18
short sale approval,18
only reason,18
xxxx hours,17
negative reporting,17
new wells,17
her estate,17
my mortgage lender,17
fargo bank na,17
good customer,17
this number,17
no evidence,17
modified payment,17
no issue,17
another home,17
another department,17
that check,17
escrow shortage,17
senior citizen,17
safe deposit box,17
no point,17
a payment arrangement,17
excessive fees,17
visa card,17
the originator,17
the arrears,17
my xxxx xxxx,17
another check,17
their mortgage,17
original mortgage,17
my car loan,17
following information,17
no issues,17
the comptroller,17
next step,17
the tenant,17
my credit card company,17
different bank,17
this complainant,17
full investigation,17
any funds,17
the bills,17
the school,17
a deadline,17
my ex,17
a withdrawal,17
your money,17
the authority,17
additional amount,17
my co-signer,17
the account holder,17
the requests,17
their practices,17
last minute,17
fraudulent activities,17
her son,17
a foreclosure sale date,17
the correction,17
my belongings,17
the rights,17
xxxx statement,17
my mind,17
unauthorized charge,17
my efforts,17
the condo,17
other way,17
my equity,17
new review,17
social security check,17
my issues,17
sufficient income,17
big bank,17
our complaint,17
real estate taxes,17
a lack,17
our credit score,17
no luck,17
the sheriff,17
their failure,17
the credit union,17
my history,17
now xxxx xxxx,17
that wells,17
entire balance,17
a reply,17
an inquiry,17
the interest rates,17
the hoa,17
false representation,17
any options,17
other wells,17
my cosigner,17
a home preservation specialist,17
xxxx lien,17
this lender,17
a homeowner,17
a service,17
new xxxx,17
an accounting,17
the names,17
foreclosure proceedings,17
the payment amount,17
current loan,17
attachment xxxx,17
a teller,16
principal amount,16
my research,16
unfair practices,16
some assistance,16
the loan mod,16
the copies,16
my frustration,16
online payment,16
the xxxx mortgage,16
only xxxx,16
this scam,16
same date,16
the steps,16
different wells,16
this man,16
that letter,16
all kinds,16
primary home,16
these types,16
the manner,16
the xxxx xxxx xxxx xxxx xxxx,16
the attorneys,16
the refinancing,16
the home equity line,16
second appraisal,16
unauthorized transactions,16
the deferment,16
the damages,16
my end,16
our lender,16
no notification,16
the reps,16
the currency,16
the merchants,16
second loan,16
the mortgage consultant,16
other account,16
those fees,16
first i,16
the death certificate,16
timely fashion,16
a plan,16
fargo customer service,16
real property,16
other payments,16
any answers,16
my transaction,16
the savings account,16
unpaid balance,16
the debtor,16
the lawsuit,16
other charges,16
nsf fees,16
the proceeds,16
a court,16
original account,16
electronic payment,16
ex husband,16
a courtesy,16
my contract,16
the loan number,16
denial letters,16
illegal actions,16
our mortgage company,16
necessary documents,16
the borrowers,16
my note,16
poor customer service,16
the window,16
the origination,16
no recourse,16
fraudulent accounts,16
effective date,16
my principal,16
the balance transfer,16
due xx/xx/xxxx,16
her xxxx,16
this fact,16
> =,16
a student,16
the costs,16
any details,16
financial burden,16
this correspondence,16
no records,16
the i,16
the telephone,16
other lenders,16
the public,16
the letter i,16
the heloc,16
the auction,16
financial difficulties,16
a package,16
a record,16
full refund,16
the assumption,16
a mortgagee,16
a meeting,15
fine print,15
a credit score,15
original payment,15
contact information,15
the hands,15
their loan,15
missed payment,15
no results,15
any issues,15
hamp program,15
this policy,15
my state,15
my mortgage servicer,15
the instructions,15
the room,15
a home modification,15
the companies,15
great deal,15
the lenders,15
the direction,15
real estate market,15
both times,15
the institution,15
the options,15
temporary credit,15
xxxx company,15
the project,15
separate occasions,15
a conversation,15
second complaint,15
numerous attempts,15
household income,15
past month,15
small amount,15
first year,15
my expenses,15
consecutive payments,15
the credit limit,15
these calls,15
a release,15
the top,15
electronic communication,15
this paperwork,15
the property taxes,15
different amounts,15
new owner,15
7-10 business days,15
xxxx day,15
this item,15
the liens,15
any person,15
an action,15
other fees,15
the financing,15
the executor,15
no answers,15
future payments,15
this deal,15
this period,15
new bank,15
another call,15
every week,15
the hud,15
personal representative,15
regular payment,15
the closing documents,15
this reason,15
the run-around,15
their behalf,15
the collections department,15
the plaintiff,15
a bait,15
last day,15
any action,15
fraudulent documents,15
all day,15
the guy,15
your payment,15
the truck,15
other issues,15
a trustee,15
the xxxx number,15
later date,15
fargo mortgage company,15
real estate settlement procedures,15
xxxx checking account,15
the fbi,15
all funds,15
fargo accounts,15
that department,15
my wages,15
my loan balance,15
my age,15
any problems,15
the explanation,15
our agreement,15
all the payments,15
no change,15
my fiance,15
no payments,15
any amount,15
a picture,15
ex wife,15
the closure,15
no fault,15
the equity line,15
partial claim,15
my belief,15
my credit union,15
either way,15
another example,15
the counter,14
my bank accounts,14
my obligation,14
my limit,14
that bank,14
the ball,14
a limit,14
a vehicle loan,14
my contact,14
their executive office,14
my car payment,14
square footage,14
this deposit,14
an excuse,14
the requirement,14
the death,14
ten days,14
new york,14
my intentions,14
representative xxxx xxxx,14
the default,14
my retirement,14
a refi,14
the location,14
a question,14
their process,14
my tenants,14
different representatives,14
my refund,14
my truck,14
additional funds,14
the foreclosure date,14
my fianc,14
a foreclosure date,14
the payment history,14
the conclusion,14
same account,14
fraudulent charge,14
straight answer,14
full payments,14
last time i,14
an inspection,14
many issues,14
my divorce,14
a fire,14
our escrow account,14
this vehicle,14
monday xxxx xxxx,14
i heard,14
the deposits,14
full accounting,14
no balance,14
the rates,14
the source,14
our home mortgage,14
xxxx xxxx xxxx i,14
the exception,14
this option,14
my tax returns,14
that month,14
so many times,14
detailed information,14
the servicing,14
the basement,14
their instructions,14
the holder,14
your wells,14
each payment,14
our modification,14
accurate information,14
a result i,14
a debit,14
new policy,14
every step,14
our appeal,14
my pay,14
xx/xx/xxxx xxxx,14
new lender,14
their word,14
my receipt,14
the divorce decree,14
the site,14
automated system,14
a collection agency,14
the resolution,14
all this time,14
that xxxx,14
subject property,14
a wells fargo account,14
many calls,14
my bank statement,14
no effort,14
no letter,14
the failure,14
further information,14
my response,14
the closing costs,14
double payments,14
a hamp,14
negative impact,14
provisional credit,14
their claim,14
her job,14
overdraft fees,14
a place,14
the home owner,14
the unit,14
xxxx minutes,14
the business account,14
a account,14
the mod,14
the figures,14
private mortgage insurance,14
my credit scores,14
regular mail,14
that period,14
different address,14
your claim,14
a crime,14
the communication,14
this department,14
this mistake,14
deferred interest,14
a closing date,14
those charges,14
first complaint,14
a payment history,14
this happen,14
my granddaughter,14
minimum payments,14
the screen,14
first day,14
necessary information,14
a profit,14
real estate company,14
personal check,14
our information,14
their research,14
a trust,14
hamp modification,14
an account i,14
old xxxx,14
single month,14
each loan,13
i get,13
my bank wells,13
the return,13
atm machine,13
no check,13
new specialist,13
enough time,13
fargo refuses,13
a class action lawsuit,13
the loss mitigation application,13
xxxx credit score,13
my paper work,13
the xxxx xxxx payment,13
an income,13
a savings,13
my school,13
fair review,13
the night,13
the mortgage holder,13
my banker,13
this transfer,13
the theft,13
the bank teller,13
their request,13
the foreclosure department,13
principal payments,13
another week,13
any transactions,13
my area,13
other documents,13
the day i,13
timely payments,13
a vendor,13
an appraiser,13
xxxx ext,13
the disclosure,13
my neighborhood,13
secured card,13
the advice,13
other person,13
no option,13
good morning,13
the home preservation department,13
an investment property,13
xxxx banks,13
personal bankers,13
legal team,13
the sum,13
the records,13
medical condition,13
very next day,13
legal actions,13
no attempt,13
an address,13
the land,13
same response,13
the expenses,13
the detective,13
abusive acts,13
senior vice president,13
the billing cycle,13
any form,13
a lapse,13
this foreclosure,13
the bank i,13
many attempts,13
numerous complaints,13
our interest,13
other end,13
a cost,13
my insurance agent,13
different stories,13
my refinance,13
my foreclosure,13
these letters,13
weekly payments,13
only thought,13
xxxx bank account,13
my property tax,13
both banks,13
the discrepancy,13
